id;datum;duzina;sirina;steta;vozila;opis
1235114;09.11.2018,00:30;20,42189;44,72179;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1235408;09.11.2018,21:15;20,412049;44,784781;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna , u raskrsnici, bez skretanja vozila
1235431;09.11.2018,12:15;20,363798;44,834087;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235434;09.11.2018,15:00;20,41836;44,803654;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235999;09.11.2018,09:55;20,272684;44,833801;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235135;09.11.2018,07:30;20,39353;44,811829;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235251;09.11.2018,11:30;20,484305;44,805612;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235404;09.11.2018,19:00;20,41398;44,82049;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1235127;09.11.2018,07:50;20,462687;44,799675;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235129;09.11.2018,07:50;20,462685;44,814728;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235275;09.11.2018,11:25;20,538624;44,718906;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje ulevo i uz nailazak vozila sleva
1235277;09.11.2018,12:50;20,46199;44,71909;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235279;09.11.2018,12:30;20,402584;44,777811;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1235296;09.11.2018,16:00;20,502977;44,691658;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235297;09.11.2018,16:45;20,465981;44,800549;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1235397;09.11.2018,16:45;20,512521;44,845368;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235402;09.11.2018,19:30;20,39693;44,49538;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1235244;09.11.2018,12:15;20,455786;44,820019;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235248;09.11.2018,12:10;20,461514;44,804316;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235273;09.11.2018,12:10;20,40672;44,80704;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1235274;09.11.2018,13:50;20,375326;44,860141;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235278;09.11.2018,12:55;20,453316;44,802192;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235280;09.11.2018,15:15;20,456423;44,808142;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235255;09.11.2018,12:00;20,463302;44,816541;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235260;09.11.2018,15:40;20,429069;44,809063;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1235160;09.11.2018,14:40;20,388561;44,803564;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235165;09.11.2018,13:00;20,42313;44,81155;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1236937;09.11.2018,09:30;20,41412;44,75903;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1236938;09.11.2018,09:00;20,41521;44,76151;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1236450;09.11.2018,14:30;20,1496;44,58702;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1237398;09.11.2018,00:30;20,36919;44,85348;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1237588;09.11.2018,11:50;20,4151;44,75941;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1235199;09.11.2018,23:00;20,25056;44,4043;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – preticanje
1236671;09.11.2018,01:34;20,40314;44,8445;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1236464;09.11.2018,13:00;20,22488;44,6514;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1237589;09.11.2018,13:49;20,41009;44,78458;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1235191;09.11.2018,17:20;20,402764;44,829593;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235486;10.11.2018,16:55;20,293321;44,50702;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235353;10.11.2018,08:55;20,51037;44,7923;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1235356;10.11.2018,02:50;20,41558;44,81931;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1235357;10.11.2018,11:20;20,38238;44,80124;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1235358;10.11.2018,15:30;20,38262;44,85022;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235388;10.11.2018,12:30;20,493751;44,764046;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235922;10.11.2018,11:45;20,40822;44,81785;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, sudar u sustizanju
1235411;10.11.2018,02:00;20,37188;44,805457;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1236091;10.11.2018,00:10;20,294564;44,510752;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1236116;10.11.2018,10:30;20,36081;44,80745;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1236100;10.11.2018,06:00;20,508879;44,811113;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235367;10.11.2018,05:15;20,510325;44,817459;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa jednim vozilom u raskrsnici ili na petlji
1235368;10.11.2018,12:00;20,362939;44,830001;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235371;10.11.2018,09:40;20,508721;44,706547;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1235372;10.11.2018,08:15;20,477474;44,745856;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i životinja
1235217;10.11.2018,00:30;20,474693;44,80319;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1235712;10.11.2018,07:30;20,24932;44,62736;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i životinja
1235233;10.11.2018,06:15;20,37175;44,80543;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1235506;10.11.2018,01:00;20,416261;44,6462;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i životinja
1235293;10.11.2018,19:45;20,41095;44,78528;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – preticanje
1235314;10.11.2018,11:00;20,518543;44,771936;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1235320;10.11.2018,11:15;20,449329;44,798624;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235327;10.11.2018,12:15;20,449603;44,798525;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1235330;10.11.2018,12:30;20,471284;44,781722;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1235332;10.11.2018,14:50;20,452393;44,880314;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1235384;10.11.2018,14:30;20,497963;44,791093;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235387;10.11.2018,12:20;20,46558;44,78645;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna , u raskrsnici, bez skretanja vozila
1235235;10.11.2018,08:30;20,378653;44,858763;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235239;10.11.2018,14:10;20,458142;44,777531;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1235321;10.11.2018,11:10;20,468199;44,817304;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235323;10.11.2018,12:30;20,455462;44,798129;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1235325;10.11.2018,15:45;20,492387;44,84233;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1235440;10.11.2018,22:30;20,26511;44,64364;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1235474;10.11.2018,13:35;20,4821;44,80801;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235270;10.11.2018,17:00;20,46974;44,79155;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235298;10.11.2018,22:20;20,465855;44,816083;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1235301;10.11.2018,23:30;20,4536;44,811977;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235315;10.11.2018,12:55;20,489529;44,818038;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235318;10.11.2018,10:40;20,477012;44,804898;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1236741;10.11.2018,03:25;20,422556;44,766858;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1237693;10.11.2018,10:55;20,499621;44,783598;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom bez prepreka na kolovozu na nepoznat, nespecificiran naèin
1237987;10.11.2018,13:05;20,55896;44,57246;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1237537;10.11.2018,10:10;20,18304;44,63828;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila
1237228;10.11.2018,23:10;20,377845;44,818938;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235486;10.11.2018,16:55;20,293321;44,50702;Sa povredjenim;SN SA PEŠACIMA;Pešak zaustavljen na trotoaru ili biciklistièkoj stazi
1237596;10.11.2018,23:05;20,466038;44,803787;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235373;11.11.2018,19:00;20,37339;44,80328;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1236952;11.11.2018,23:45;20,303314;44,902234;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1235968;11.11.2018,04:10;20,3962;44,84953;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1236117;11.11.2018,18:15;20,41072;44,83117;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235914;11.11.2018,22:30;20,44106;44,74285;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje oba vozila
1235812;11.11.2018,00:30;20,46391;44,87632;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235458;11.11.2018,00:40;20,42831;44,66237;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235363;11.11.2018,18:20;20,388374;44,872825;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235379;11.11.2018,17:35;20,279373;44,830755;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235420;11.11.2018,22:30;20,417226;44,774444;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1235338;11.11.2018,09:20;20,36479;44,83645;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235454;11.11.2018,13:40;20,465569;44,802384;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235312;11.11.2018,03:00;20,462244;44,816472;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1235342;11.11.2018,11:00;20,453587;44,813527;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1235343;11.11.2018,09:30;20,419924;44,722118;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235349;11.11.2018,14:50;20,47892;44,805962;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235971;11.11.2018,00:10;20,4177;44,69603;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostali sudari sa najmanje dva vozila koja se kreæu u istom smeru – ostalo
1235341;11.11.2018,12:30;20,443204;44,766556;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1235354;11.11.2018,13:25;20,199359;44,87148;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1235385;11.11.2018,23:15;20,476856;44,817125;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1235389;11.11.2018,18:55;20,48998;44,76298;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235392;11.11.2018,21:15;20,42455;44,75439;Sa povredjenim;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1235396;11.11.2018,22:30;20,60956;44,43224;Sa poginulim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1235589;11.11.2018,09:40;20,4059;44,53889;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak sa kolovoza u krivini
1235347;11.11.2018,13:30;20,52004;44,76582;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235351;11.11.2018,08:40;20,16688;44,54875;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i životinja
1235380;11.11.2018,19:40;20,28701;44,27305;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i životinja
1235447;11.11.2018,11:15;20,48982;44,81577;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235393;11.11.2018,23:10;20,316039;44,728559;Sa poginulim;SN SA PEŠACIMA;Pešak se kreæe duž kolovoza u smeru kretanja vozila
1235383;11.11.2018,21:50;20,47996;44,79983;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235585;11.11.2018,14:35;20,528029;44,80362;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1236677;11.11.2018,10:00;20,36843;44,84372;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1237403;11.11.2018,11:50;20,46805;44,81749;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1237635;11.11.2018,15:40;20,451637;44,802594;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1238050;11.11.2018,05:30;20,4691;44,7897;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1235820;11.11.2018,01:05;20,541042;44,853459;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1236156;12.11.2018,17:30;20,23387;44,64975;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1236657;12.11.2018,18:45;20,415186;44,830914;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1235850;12.11.2018,13:00;20,46527;44,88094;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235854;12.11.2018,13:00;20,554633;44,857087;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1236122;12.11.2018,20:00;20,531208;44,785734;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1236212;12.11.2018,22:30;20,18283;44,54987;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1235661;12.11.2018,18:10;20,43631;44,81643;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235894;12.11.2018,14:15;20,363319;44,831294;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235444;12.11.2018,20:15;20,507871;44,817483;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1235452;12.11.2018,23:30;20,508633;44,728317;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235437;12.11.2018,20:20;20,512487;44,78176;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1235409;12.11.2018,08:00;20,466187;44,808093;Sa poginulim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1235422;12.11.2018,15:00;20,453481;44,812044;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1235417;12.11.2018,15:00;20,494684;44,764073;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1235438;12.11.2018,17:30;20,45479;44,80079;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1235439;12.11.2018,18:10;20,43816;44,73838;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1235449;12.11.2018,18:45;20,4863;44,76793;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1235455;12.11.2018,18:05;20,485004;44,804913;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom pri otvaranju vrata
